isbn,controlNo_int,bibNo,sierraFormat_int,sierra_status,controlNo_ext,overdriveNo,sierraFormat_ext,_merge
9781101146101,,,,,odn0000612769,003E3C46-8ADE-413B-95BF-5405B7C3D296,x,right_only
9781984805713,,,,,odn0005153354,43DB6B48-AEEA-4475-B4DE-A813986893A5,x,right_only
9781101210581,,,,,odn0000613474,971A9797-88B6-4E23-A814-DFCFC8048A78,x,right_only
9780593101612,,,,,odn0005168361,91A659A1-A0DE-4C2B-AB09-15FB053DD757,x,right_only
9781101209974,,,,,odn0000612771,EFB8C4A1-1C8B-46D6-9015-D8A840692E25,x,right_only
9781101214299,,,,,odn0000612772,AA94073A-1861-4455-816C-92860D1B9AF7,x,right_only
9781440629525,,,,,odn0000197765,BA7DE0F8-F937-4233-BB99-AB8BCED081BD,x,right_only
9781101544792,,,,,odn0000592183,DB2E3241-A1AB-42A8-B4BB-CF0BE3E1A335,x,right_only
9781101187128,,,,,odn0000347008,AF5176F5-49E7-47AD-B1D2-D7DFC6095ACA,x,right_only
9781101214367,,,,,odn0000613481,086E4DA8-36B1-4E7D-B62D-B3DD37C644D0,x,right_only
9781101146118,,,,,odn0000612811,67079A1D-2C7B-4407-9705-23B9E42FB7AB,x,right_only
9781101188705,,,,,odn0000347198,2D47C4F5-90CC-4066-99F9-26678A78AA91,x,right_only
9781101209943,,,,,odn0000613485,109B87C3-F502-4F61-930D-5789A3945D98,x,right_only
9781101186459,,,,,odn0000347200,5073A6B7-4969-4EA7-A482-5E53552D41C0,x,right_only
9780593097731,,,,,odn0005153556,68C261B5-43B8-4AF1-B725-26B63EB9A686,x,right_only
9781101404423,,,,,odn0000347014,4BEE770A-508D-4158-8C93-AE25F78847A1,x,right_only
9781101544808,,,,,odn0000592188,E4B21BA3-824B-4834-A9AF-B9ADE28DB2D2,x,right_only
9781101210178,,,,,odn0000612844,A38ED398-3F70-4476-9D42-0718FBAAC397,x,right_only
9781101220016,,,,,odn0000612845,B7FAC5B7-EE69-48B0-9F84-18910AA8E742,x,right_only
9781101210161,,,,,odn0000612846,567ADA73-54F9-4D67-B174-CEAB41D134E0,x,right_only
9781101547984,,,,,odn0000592193,6E0F1C28-5DC9-4A4E-86EE-62777A715AC1,x,right_only
9781101186060,,,,,odn0000347307,8E596226-2693-46E5-9EB7-C2C6A693B0EE,x,right_only
9781984802019,,,,,odn0005185814,44E1D823-80F7-4C49-B137-03A9845A18A2,x,right_only
9781101517147,,,,,odn0000648376,FB6497E5-67C1-4F74-BF73-D95D23A8E14E,x,right_only
9781101214084,,,,,odn0000613498,BF198CB2-0D17-435E-87C4-8EE60B71F19F,x,right_only
9781101214695,,,,,odn0000613499,EEFA7EF0-194C-4A00-8EE2-BBB615C6890D,x,right_only
9781101219058,,,,,odn0000612856,DEF076D7-23DB-463E-856E-333F6CF3F9C2,x,right_only
9781101215340,,,,,odn0000612870,5343B6B5-C40A-49CA-A5E9-69B832F09DE4,x,right_only
9781101554425,,,,,odn0000631031,08A5EB84-6019-4160-B7D2-E5D26ABD88BD,x,right_only
9781440633669,,,,,odn0000612554,4E00BB60-77E4-4FA4-B595-5377C5CE6C76,x,right_only
9781101214596,,,,,odn0000612885,8952E2C9-9E06-4090-AE67-B9F82788C953,x,right_only
9781101545065,,,,,odn0000592212,2D4A2617-B8CD-43B1-B161-E7A3C13E62F8,x,right_only
9781101203729,,,,,odn0000612902,12AC4232-E35D-4B1B-8FFA-4D8A44871E9A,x,right_only
9781101529201,,,,,odn0000599754,EED92278-E939-4FEC-96C6-244EBBFEEA39,x,right_only
9781984803153,,,,,odn0004716465,4FE48168-CCA8-4C18-B60E-18272587866B,x,right_only
9780698181502,,,,,odn0002006146,C4473445-39BB-4C4D-BEEA-B0778694AB1E,x,right_only
9781101158289,,,,,odn0000612932,82ED55E8-4E1F-49AC-BFDD-F589C98F0C76,x,right_only
9781101210529,,,,,odn0000612935,77D238C9-D7B2-4B43-88A7-572FD34F9A36,x,right_only
9781101214589,,,,,odn0000612936,C54190F6-C4D8-4A60-91B8-6E8ADEB7E687,x,right_only
9781101205006,,,,,odn0000612945,4782D95E-D83F-4835-9F50-D3B4F2408FF7,x,right_only
9781101545737,,,,,odn0000592219,DF24ECBD-976F-4B24-9FC8-77FED8FF88AE,x,right_only
9781101219225,,,,,odn0000613530,C2986E74-F793-47B8-9001-F1022B94114F,x,right_only
9781440642876,,,,,odn0000612974,FD612BE8-381C-4C3A-80DC-8A86C98154B4,x,right_only
9781101543863,,,,,odn0000592325,0BA24AB7-4205-4AEE-96CE-CB19DA7DAB48,x,right_only
9781101210017,,,,,odn0000613584,25666C40-D275-4BA8-96F5-A5ABA2341B92,x,right_only
9781101220801,,,,,odn0000613534,6D11126E-8C19-42C5-B9BA-26B413288920,x,right_only
9780593101957,,,,,odn0005185865,06F38CAB-3921-4BFC-888F-FA067273F9FF,x,right_only
9781101191835,,,,,odn0000613597,E810A93B-51E8-4BE8-8D33-A66981D96081,x,right_only
9781101547946,,,,,odn0000592314,C2704EFE-9874-4F17-B615-6B8D03B8E7E5,x,right_only
9781101214763,,,,,odn0000613622,7B0C2DEE-578E-404E-9712-2B329C89C89E,x,right_only
9780593197974,,,,,odn0005198038,DCEFB6E3-ADF1-4DAC-B2D7-9DFF7B3E3C8A,x,right_only
9781101619605,,,,,odn0001061155,7F19F534-632A-4A65-9C7D-37447BAFC709,x,right_only
9781101188545,,,,,odn0000347258,6D810983-28EC-4542-8CCA-2FD8A5AAF5BB,x,right_only
9781440639029,,,,,odn0000613637,5E967DCE-3017-4273-9868-01F709FBB453,x,right_only
9781101456330,,,,,odn0000351967,3C90C54A-2535-438C-ACBB-354934F653FB,x,right_only
9781429541763,,,,,odn0000613645,CE24E0DA-F284-4537-BC26-1273719BB419,x,right_only
9781101203873,,,,,odn0000585274,75EF9E78-9D46-4767-A0C8-4FFF2F140963,x,right_only
9781101214268,,,,,odn0000613547,8A2E999F-0798-4BC6-A1AB-BBED44A3C538,x,right_only
9781101204863,,,,,odn0000613664,95250A1B-E29D-47CF-B267-D54A2A276723,x,right_only
9781101204979,,,,,odn0000613665,C9053E84-A760-4292-B421-62F98BBB943B,x,right_only
9781440674563,,,,,odn0000613668,058B7785-AB20-4C08-BC75-97A085C69708,x,right_only
9781101214794,,,,,odn0000613670,5325AB48-4BFD-444C-93DD-806C094754EE,x,right_only
9781101210338,,,,,odn0000613671,38F676A7-5E18-4B3A-8D00-23D2F180F558,x,right_only
9781101209226,,,,,odn0000613679,83E05CF7-1CA0-4CA3-971C-C054510DF814,x,right_only
9781984805416,,,,,odn0005198048,BA4945F5-B72C-48FE-9A09-BB23C28B97DC,x,right_only
9781101558607,,,,,odn0000631287,995D97DE-41B4-429A-A870-6FDBF3C62398,x,right_only
9781101503010,,,,,odn0000522669,5E0A2508-66F8-42D4-A60A-40A9D7ABABF7,x,right_only
9781101457436,,,,,odn0000352496,43446C36-F2A4-4609-ABF2-9DA87C3EA711,x,right_only
9780593098202,,,,,odn0005168311,F224F6B0-2998-4F21-823A-3D9B00E93019,x,right_only
9781101220733,,,,,odn0000204894,25B6ABBC-7FE2-4119-888B-492E6B2E5FFC,x,right_only
9781440643774,,,,,odn0000613722,1D13201B-7911-4606-B0B2-B54EC99F67D1,x,right_only
9781101204900,,,,,odn0000613730,E0263696-77F1-465B-BB82-21D763AB9B75,x,right_only
9781101187104,,,,,odn0000347278,D00E1EB1-52DF-4696-8942-19731C574639,x,right_only
9781101531365,,,,,odn0000639680,EE8D6294-95CC-42B0-B6B3-5B947CE27997,x,right_only
9781101146897,,,,,odn0000613732,8DBC4F5D-378E-4BC6-B377-F80F263A3E41,x,right_only
9781101550397,,,,,odn0000631302,B567E72D-F8E2-4A41-9890-DAF75402E488,x,right_only
9781440627811,,,,,odn0000214167,B83489ED-0D73-400B-A9ED-CED6E9A46451,x,right_only
9781101545140,,,,,odn0000592323,83859803-AED6-4706-8B0B-846AFD1BC090,x,right_only
9781101214190,,,,,odn0000613571,7C5BC26A-7D75-4EE2-9616-29333FD0CDE7,x,right_only
9780593100394,,,,,odn0005139950,04F77E8D-FFB7-40B6-BAA7-FDC0D74A9784,x,right_only
9781440654688,,,,,odn0000613773,A433E35C-FC54-489D-848B-9B40D826DF8C,x,right_only
9781101443316,,,,,odn0000585340,D498455C-36C1-4CC2-8974-6A04080EFD42,x,right_only
9781101558904,,,,,odn0000631288,693F104E-D0CE-495E-9D3B-8BCA52D93010,x,right_only
9781101434581,,,,,odn0000346784,87BB5460-A037-4FAC-9E1B-3571C5B1C3B8,x,right_only
9781101544617,,,,,odn0000592096,F33A6AF9-6F74-4C3E-BAEB-786DE3826652,x,right_only
9781101497388,,,,,odn0000583993,23564150-5AB0-4BB7-8BFA-6942F4CEA7FE,x,right_only
9781101442760,,,,,odn0000611685,F5C8BF2D-B4BC-4867-A797-CD8AE792DBC6,x,right_only
9781101547717,,,,,odn0000592023,2685D3EE-10FD-4F55-8194-EEF4B33B5BB8,x,right_only
9780756414320,,,,,odn0005273784,422E21E4-BDBA-4610-A0B4-99208B16B763,x,right_only
9781101547649,,,,,odn0000592080,0E5098BD-C9B3-4CDC-B287-28EFE513872A,x,right_only
9780756412531,,,,,odn0005243246,B9D11C2F-7D8E-4E6F-AF6D-24A68E04F982,x,right_only
9781440633515,,,,,odn0000612532,5DE71745-F5CE-49F0-8DA6-4EF121F68571,x,right_only
9780756417154,,,,,odn0005243265,77A1BCD7-CF43-42D6-87D4-E78CC84A5323,x,right_only
9781101514542,,,,,odn0000584501,0FE6809C-9C89-4434-B44A-181237B3FAC9,x,right_only
9781101189092,,,,,odn0000346963,B8185DFB-5DBE-4E12-BD17-0ED46FB590C8,x,right_only
9781440638220,,,,,odn0000613507,3F54E205-0D32-4084-8986-B05F7B345694,x,right_only
9781440638268,,,,,odn0000613510,19C6E74C-1F91-4778-9528-E6775A6CF280,x,right_only
9781101445211,,,,,odn0000455866,4D6E2303-F53D-4BD3-93DB-D340D0CAC4D8,x,right_only
9781101515952,,,,,odn0000599807,E400CC04-F24D-4402-85C9-C7DDCD5388A1,x,right_only
9781101547625,,,,,odn0000592340,7D17210E-917C-4DA3-BD9F-0AFAE7A1C2F7,x,right_only
9781101548097,,,,,odn0000592322,1DACD06F-7276-4FF9-AEDD-DE3AFED4181F,x,right_only
9780593108246,,,,,odn0005136490,1248EE45-47B0-4727-9A3D-FEB075CE7AA3,x,right_only
9781101515211,,,,,odn0000522610,1524C99F-BB36-48EE-BBEF-2D828B0CF6E4,x,right_only
9780593108390,,,,,odn0005185713,C6E169F3-EF9E-4854-B470-252455B540EE,x,right_only
9781984815507,,,,,odn0005185720,8A3DE172-7CF4-42DC-A5C8-4590F6DE7ADA,x,right_only
9781101427491,,,,,odn0000346725,5498F27B-8F1F-4AEF-A50F-C8B4DDD99AB4,x,right_only
9780525554622,,,,,odn0005256086,E1DB9673-52C3-4180-9310-45920FF44A5A,x,right_only
9781524745721,,,,,odn0005255895,EC0C3E95-614C-4EB6-8294-ED330E686366,x,right_only
9781524742140,,,,,odn0003962516,5B7F2C1A-4F94-489F-AAEF-6BDA3493F7BE,x,right_only
9781440630767,,,,,odn0000611944,9711AE66-7BE3-4055-AF12-24355892571C,x,right_only
9781101142424,,,,,odn0000274682,E72D3D54-DC44-4060-90B6-ACC6B022D75A,x,right_only
9780593182529,,,,,odn0004908144,BAB0EE8F-8239-409D-A6E2-CB8A7443A7C8,x,right_only
9781524746377,,,,,odn0005185676,64678BC2-ABD5-424C-A237-1234BAAAEDB1,x,right_only
9781101210659,,,,,odn0000612193,AF20714A-93EE-40EC-8F53-6E1856726D91,x,right_only
9781101543528,,,,,odn0000592098,B17DB104-3211-415D-9A67-09256568A6A7,x,right_only
9780593183021,,,,,odn0005185853,AC1429A3-7823-43F1-8EF8-7ABC6DC1DBE5,x,right_only
9781101146736,,,,,odn0000613329,8C1088FA-B412-4050-AFA8-CDE09F8F3902,x,right_only
9781101146644,,,,,odn0000612360,6EEFE84C-8936-4ADE-8D96-FE5C22652A1A,x,right_only
9781440632785,,,,,odn0000612371,B88C0F45-D2CF-47F7-AD2B-71617998C8AF,x,right_only
9781101210062,,,,,odn0000612603,CD45D201-9F19-4ADD-BDF0-70275B93E855,x,right_only
9781101133996,,,,,odn0000612623,F5FDCB4D-8DDC-4CCF-9317-9CBCA884EF5D,x,right_only
9781101128602,,,,,odn0000612710,C236A14C-3EFE-4F70-BE77-5555644BD896,x,right_only
9781101209073,,,,,odn0000612869,09D3C80D-2000-459B-8760-40423915C7A0,x,right_only
9781101535479,,,,,odn0000599753,36DC2C32-8946-4B3C-A982-9F03A0DDBAE9,x,right_only
9781101442463,,,,,odn0000455760,3F09E20F-4625-41A1-96D0-BAAF24CC7A1C,x,right_only
9781101218914,,,,,odn0000613580,87E0671E-2822-4604-B801-EB9564D09440,x,right_only
9781101434871,,,,,odn0000347266,BE4B85A3-6FBC-4FC0-9597-8CE5DBCA2B8A,x,right_only
9781101189177,,,,,odn0000346856,48F46E94-C6FD-42E6-9408-1A20DCAD4DC3,x,right_only
9781101185841,,,,,odn0000347184,D96D437E-DD48-4277-89CF-6B7C486E8CF4,x,right_only
9781440318542,,,,,odn0000798790,9BAAFAF2-406E-4CF7-8E1A-8BF55D030688,x,right_only
9781440310881,,,,,odn0000645107,911377C9-CEE2-4059-AE09-7080996FA125,x,right_only
9781101200490,,,,,odn0000203502,89E86ED3-2E94-4C97-991D-68F2FF7E0496,x,right_only
9781101537145,,,,,odn0000578847,83C5A1FC-CCDC-4C9A-ACFE-413179BF1483,x,right_only
9781101203552,,,,,odn0000611654,46F573B5-0651-4FDB-825D-67603EE8D392,x,right_only
9781101205082,,,,,odn0000611703,A8F3E1AF-EF1D-4EE8-88C8-B22C206767E7,x,right_only
9781101151501,,,,,odn0000583990,4297D6DF-66CA-4BF3-AA53-27D9BA1C0EE4,x,right_only
9781101204542,,,,,odn0000611724,1788047D-EF05-4FB3-B961-5BDCAD57C0E3,x,right_only
9781101204801,,,,,odn0000611725,B6866026-CFEC-441D-8500-798C5DED83BE,x,right_only
9781101513910,,,,,odn0000584015,0197BAB9-7391-44E6-B43A-5450F10B872C,x,right_only
9780399574184,,,,,odn0002678661,063A7350-9C59-4DA6-B91C-92573F75E83C,x,right_only
9780735218499,,,,,odn0005042724,5B4E0951-B762-4A95-ABEA-B2934B9D01E0,x,right_only
9781101209752,,,,,odn0000611770,FB70D3AF-DF42-410F-9A67-F34E97170E11,x,right_only
9781101429426,,,,,odn0000346762,34D3601A-5C82-4CBA-A63E-F66060B72750,x,right_only
9781101202951,,,,,odn0000613013,9F11B1A5-F10E-4C9D-8FDE-C7A143A43345,x,right_only
9781101146767,,,,,odn0000611807,0F74CA2D-7B96-4C37-8D47-15E4BB9E0464,x,right_only
9781101146194,,,,,odn0000611856,21640DDF-45E8-4290-8801-A6E0DE75DCBF,x,right_only
9780593085158,,,,,odn0005037301,0F5AB84D-3AB2-43DB-932B-BF4B12A93DCF,x,right_only
9781101442470,,,,,odn0000455778,8B0BD27D-556D-44D7-94F1-AE3DE91B812A,x,right_only
9781101486467,,,,,odn0000584092,8C935FC0-AB00-4E2A-B3A3-241F1636AFCB,x,right_only
9781101442449,,,,,odn0000611947,B9DA06CA-10DB-4AE2-A736-CC275C6958DE,x,right_only
9781101189269,,,,,odn0000346798,BE44F1F4-CB8F-4472-B60F-B87079B22AEB,x,right_only
9781101205150,,,,,odn0000611969,EB5E3CBD-FF01-4A71-AA60-3C78F5A91579,x,right_only
9781101146811,,,,,odn0000611985,380F9973-9BEC-4080-858F-E651183232C7,x,right_only
9781101546376,,,,,odn0000630805,66C59C30-873A-4FA6-B5C6-8FC0F9DCED9E,x,right_only
9781101146637,,,,,odn0000613246,D626099D-2698-4D03-BC8B-E71A12D8E2C1,x,right_only
9781101529256,,,,,odn0000599678,CC49E5BB-B3CE-45E9-AF5A-E247C06F9E0C,x,right_only
9781101546505,,,,,odn0000630817,59700EAF-DE32-46CD-85CC-336948A80E75,x,right_only
9781101204818,,,,,odn0000612039,F38DC1B7-37ED-4352-9EBE-68EC09BB135B,x,right_only
9781101043998,,,,,odn0000612110,6B90368D-7D91-4380-BE9D-0C46528AB439,x,right_only
9780525542094,,,,,odn0005153398,000873AA-D9FF-4FDC-BD60-2E4F90207ECC,x,right_only
9781101146590,,,,,odn0000613309,8FA9232A-0420-4BE4-9E52-23EECF85B36C,x,right_only
9781101146620,,,,,odn0000612249,D2D307FD-2196-4108-8CF1-67BA34FCD0A9,x,right_only
9781101203859,,,,,odn0000612288,1FB64FE7-4D96-400D-BDE5-5199D633F19F,x,right_only
9781101187272,,,,,odn0000346877,B084033C-FA21-47DD-AFC9-918E4CF80F78,x,right_only
9781101189054,,,,,odn0000346883,709B2AFC-B5A5-4792-A06A-C5144609E6C0,x,right_only
9781101205075,,,,,odn0000612312,198414D1-CEA4-4A18-BB41-01D1AC1D87FB,x,right_only
9781101190876,,,,,odn0000612314,C27F07A0-983F-4159-9A02-4E6E9FD1BA5F,x,right_only
9781101186855,,,,,odn0000612317,B2743927-6260-4C88-9FBD-3CC8D6E73520,x,right_only
9781101547748,,,,,odn0000592126,185EDE6C-FFD6-4230-84A2-391AA9CFAE72,x,right_only
9781101515822,,,,,odn0000613345,6A4BF88F-B578-4C0F-A945-26C2702E2B6B,x,right_only
9781101442555,,,,,odn0000455672,ECA28572-410D-47D3-AEB1-775D67B81F12,x,right_only
9781101057315,,,,,odn0000242329,887D18E7-21CD-4A0C-A00A-8BB7BFE8A05B,x,right_only
9781101158173,,,,,odn0000612541,7BCA804E-08C6-4021-8C87-5096894924F5,x,right_only
9781101146651,,,,,odn0000612569,57AAD040-FACB-4817-8E5A-7026F733B648,x,right_only
9781101146170,,,,,odn0000613407,D10E49C0-1BD3-44C0-9A90-039F6EF9A6AD,x,right_only
9781101146200,,,,,odn0000611634,FA192908-5725-4F54-AEC0-E9F02A85DFB9,x,right_only
9781101203538,,,,,odn0000612646,138AC601-EAC0-4295-B8F3-7E9B3A168B3D,x,right_only
9781101446034,,,,,odn0000522636,785350DF-2CC1-4CB7-B152-388EAE33DC27,x,right_only
9781101210307,,,,,odn0000613446,733C1318-E8ED-4B90-92AD-80D0048AD69B,x,right_only
9781101443446,,,,,odn0000455727,B76DD5A6-2D94-47C9-A0C6-8664E7D01595,x,right_only
9781101220764,,,,,odn0000612799,C70EB817-A44D-4057-A80E-46261D1E381F,x,right_only
9781101205518,,,,,odn0000612807,EFEA806B-8213-4F24-A8F3-1E38C3AD2106,x,right_only
9781101007228,,,,,odn0000612820,6E6A34B4-F64C-4567-B74B-CF861275EE7A,x,right_only
9781101214381,,,,,odn0000612821,90AC50AA-9164-4FDB-ACC0-1DF1B2E07F5A,x,right_only
9781101146187,,,,,odn0000612822,012DE877-1B46-44F3-B44F-E7D954151E29,x,right_only
9781101191354,,,,,odn0000612848,6BBA8D3A-ED85-4BE8-A255-4227BB98D301,x,right_only
9781101547656,,,,,odn0000592194,014D0201-C199-4251-94EE-16F498111141,x,right_only
9781101214688,,,,,odn0000612860,F6806433-4F70-4F3F-80E8-F5E8B6FDECD8,x,right_only
9781101015810,,,,,odn0000218110,D660E2C2-741E-487E-A74F-845DC228D7DD,x,right_only
9781440635052,,,,,odn0000612866,D13576B8-222E-4863-B425-2638F66FCDA5,x,right_only
9781101205532,,,,,odn0000612871,BE8209CD-636C-43CD-94C4-6EC0339158B8,x,right_only
9781101547809,,,,,odn0000592211,D2C30796-2C26-4467-B9D4-8F86DED02CA8,x,right_only
9781101191408,,,,,odn0000612905,638E2C89-5369-4BC7-A4A6-7D727E9DA3F2,x,right_only
9781101188057,,,,,odn0000347212,54566968-04EB-465D-9579-8C6D224315D6,x,right_only
9781101187715,,,,,odn0000347044,84C3F951-7476-44D5-BBCE-A8F7FC9DE4C3,x,right_only
9781101546567,,,,,odn0000631066,34B04BC3-BD39-493C-9E29-20249A65952F,x,right_only
9780593187715,,,,,odn0004966717,DBCAF320-7F9F-473C-9398-6449E51E632D,x,right_only
9780735212138,,,,,odn0002986135,AD58CA3C-2963-44EA-B554-31009CB0BFF2,x,right_only
9781101204962,,,,,odn0000613615,08581D3F-1BA0-4F73-9A55-7F7189273C7D,x,right_only
9781101546321,,,,,odn0000631264,53B36FB7-920F-4B79-8B6C-F88873DB21A2,x,right_only
9781101210123,,,,,odn0000613628,9CF47420-280F-44CC-8834-B7946BF4A52C,x,right_only
9781101187944,,,,,odn0000347229,CA2288F2-4B5C-4C0C-8D19-3E02E3A3FDE6,x,right_only
9781101204580,,,,,odn0000613710,878E67EF-0A83-4499-B5F4-2E7797DC43B8,x,right_only
9781101204368,,,,,odn0000613729,FBBC0A47-146F-4DB9-BD1E-5EA866CBC261,x,right_only
9781101146255,,,,,odn0000613740,BC420432-9270-4253-9D63-28FF3300AB76,x,right_only
9781101205563,,,,,odn0000613742,AEA4DC42-06F1-4E55-A592-DC395E160829,x,right_only
9780399547652,,,,,odn0005231423,AF888E61-265F-4C31-BF03-5F1BCB99F009,x,right_only
9780593108628,,,,,odn0005217130,31D3CCB3-F762-4D72-8B20-58A209118FEB,x,right_only
9780593109809,,,,,odn0005243250,DFC565DF-E9AD-4307-B60A-09FBBAB5893F,x,right_only
9781984813862,,,,,odn0005153570,7E576A5B-8D88-4CC7-A3AD-23E20E9AEE79,x,right_only
9781101443347,,,,,odn0000599666,A37A3BC6-A297-4643-B9BF-12333DD48F4E,x,right_only
9781101442425,,,,,odn0000612035,85CCE7FD-A44D-4384-A5EB-F738A0D274A4,x,right_only
9781101535820,,,,,odn0000612132,65D9B977-2302-46EC-910C-3DDC1AEE103C,x,right_only
9781101486368,,,,,odn0000612186,3A40D610-1727-49AB-90AB-07BE4C860CED,x,right_only
9781101535646,,,,,odn0000612958,6BA6EB43-4806-4CFE-A46E-4D40706ECFEE,x,right_only
9781101535417,,,,,odn0000599810,CED6B50D-13EF-43AF-AD97-32E7A948B1E1,x,right_only
9781440315176,,,,,odn0000625914,08C39358-A4C9-4015-9621-E00F7CD0B3E9,x,right_only
9781440314964,,,,,odn0000636125,E3C3387F-2011-4985-AC23-FCAA0BAA7255,x,right_only
9781101209547,,,,,odn0000611622,2A7443A3-18F3-4C1D-A3B8-227B4CC625DE,x,right_only
9781984814616,,,,,odn0005243256,776393F9-4B6D-4478-9145-E9EF4B1E7F3A,x,right_only
9780593111239,,,,,odn0005256132,7FD33249-605F-46AC-B133-7F2C72416F97,x,right_only
9781440320750,,,,,odn0000630541,1D81295B-F879-45C5-B0D9-410666F94069,x,right_only
9781440229961,,,,,odn0000873706,B30EBE94-EE7A-4F60-AE85-EDA1259AD3FD,x,right_only
9781101137307,,,,,odn0000613408,732ECBA2-2699-4150-90BF-0A8BFCE59C81,x,right_only
9780399545450,,,,,odn0005294835,E2610686-523F-421C-A9CF-C903EAD40C34,x,right_only
9780593110539,,,,,odn0005137093,8FC12721-39F8-46AC-A680-1BDFD5895CDA,x,right_only
9781984812445,,,,,odn0005153403,D4CD7CE1-4975-43B0-ABB2-56BD5B40BCA0,x,right_only
9780525518785,,,,,odn0005137099,E9E56D41-15C6-45C9-AD43-FA334F2FC2EC,x,right_only
9781440318962,,,,,odn0000664717,937E05BD-7731-48A4-9739-5FDCE3126E82,x,right_only
9781440307911,,,,,odn0000267786,C6BDC24A-8FF1-45F9-BF2C-B5F484880CE1,x,right_only
9781440317262,,,,,odn0000625945,F9C91B51-969F-416F-B339-8845467E9951,x,right_only
9781440318603,,,,,odn0000914035,8E68A2AC-C83F-4E5C-BDB6-8C320E855437,x,right_only
9781440320613,,,,,odn0000636139,BA8FCCCA-A258-477A-AE58-604009EC4154,x,right_only
9781440318993,,,,,odn0000664742,DC21DB87-D10A-4012-81DD-44720F4B6865,x,right_only
9781440310720,,,,,odn0000798805,77D11A3A-7529-4A7D-BED7-6DC0A71D12B9,x,right_only
9781600612190,,,,,odn0000702019,72DAEBFF-AD83-4BCA-A1E7-3BC6946B0FD4,x,right_only
9781440320620,,,,,odn0000636146,5EA747F0-0DFF-4560-A229-999EDDB11C06,x,right_only
9781984880970,,,,,odn0005273798,72552E21-574F-4C82-B5AD-D2633CC86989,x,right_only
9781101200803,,,,,odn0000611679,8D57A2B2-009A-4191-A4C7-234E817DB364,x,right_only
9781440655586,,,,,odn0000612988,A1B65DB6-B356-4A03-80B1-AFF21436E8BC,x,right_only
9780307816450,,,,,odn0000773431,D676304F-16BD-4C1B-9D4F-C85F3DA59272,x,right_only
9781101163054,,,,,odn0000611698,8EBD664C-C520-4BD2-8D10-25CE806C5564,x,right_only
9780525506409,,,,,odn0005285354,A06CAF0A-0DA4-40F0-977C-0F6420E1CBF8,x,right_only
9781101549636,,,,,odn0000616237,7B473A0C-4155-4820-BFFF-06053DBBBE00,x,right_only
9781101528549,,,,,odn0000584003,1091D1EB-6B15-48F2-B961-31F68C2F5664,x,right_only
9781101549827,,,,,odn0000616284,3F273998-B51F-4D6C-9667-ADCF98F9F5AC,x,right_only
9781101199459,,,,,odn0000611737,47F699F0-BBF8-4E2B-BE2F-70763D388552,x,right_only
9781101552650,,,,,odn0000631085,AB85B580-C1FE-46F2-9363-2CC169733DBD,x,right_only
9781101548813,,,,,odn0000611750,1904A224-5AAF-4E3A-BB4F-3932821261A8,x,right_only
9781101190258,,,,,odn0000347082,FED1DF16-DBC1-4EDF-A322-D286E2FCFAB5,x,right_only
9781101133453,,,,,odn0000258376,8BECC347-444F-4D1E-B53D-0E49B79991D9,x,right_only
9781101516089,,,,,odn0000522585,A4FD726D-EF29-4553-8DEA-5EF509AF0080,x,right_only
9781440650109,,,,,odn0000611797,A162543F-49AD-4FE5-A613-9D9A0C5FF704,x,right_only
9781101153536,,,,,odn0000292725,F003818A-3951-4E8E-A030-F91626E0BEEC,x,right_only
9781101213582,,,,,odn0000611820,D7B8375D-16F7-4865-9047-162C599A6CE6,x,right_only
9781101525685,,,,,odn0000584056,8254B0EB-457E-4BEA-BDDB-602EB37F8718,x,right_only
9781101151464,,,,,odn0000277671,9912BCB9-CA2F-43A0-B57D-E494F011C683,x,right_only
9781101544471,,,,,odn0000592032,FC3DE971-A29C-4DB9-8B13-4ADED5B4B9E5,x,right_only
9781101547991,,,,,odn0000592033,9A7028D2-7168-4FF2-947E-73C9533A7826,x,right_only
9781101202524,,,,,odn0000203263,0981CEC3-59EA-4BD4-95FE-8139F241E47B,x,right_only
9780307742070,,,,,odn0000528541,D55CAD00-89F7-48CB-BF25-50FCB4EF35F5,x,right_only
9781101199947,,,,,odn0000611870,BB0C52FE-7C34-4507-B00B-6B9D075F44EA,x,right_only
9781101548028,,,,,odn0000592037,7538CEE6-3888-4E82-950F-251AB8FF8158,x,right_only
9781101545867,,,,,odn0000592038,36C49ABB-2225-483D-A5C2-C498E4626816,x,right_only
9781101544327,,,,,odn0000592039,8E5FD2F2-7F77-488F-9B1C-718AB2A4D395,x,right_only
9781101552711,,,,,odn0000630780,08C35FC5-C117-4B0A-8C8F-D55CE2202980,x,right_only
9781101457696,,,,,odn0000354080,4709EF11-01D0-4FDF-BFA8-DB70F3D66016,x,right_only
9781101427422,,,,,odn0000346794,0141C099-91BD-4994-ABAE-F4A4F6296050,x,right_only
9781101148723,,,,,odn0000270258,CB18C877-696F-410F-A781-B2BA828CFDE0,x,right_only
9781440650161,,,,,odn0000612029,B4C75A75-9A2F-4232-BC44-F12F3596F8E5,x,right_only
9781101190272,,,,,odn0000347127,8E7BD83C-FB14-4E1D-B99B-ABE7D13178E2,x,right_only
9781101549766,,,,,odn0000616258,BF24EBB2-96AD-4264-B9A8-67FCC70E6CA8,x,right_only
9781101077986,,,,,odn0000254282,F5928D00-5982-4BE1-A4AE-94784CEDC14B,x,right_only
