overdriveNo,overdriveNoSrc,bibNo,sierraControlNo,sierraControlNoSrc,sierraFormat_int,sierra_status,overdriveControlNo,sierraFormat_ext
4343D7AA-EA83-4CCC-8EE7-3CEB1C804444,37,b196557045,795584199,OCoLC,z,d,ODN0000786474,z
CE0A7A13-87D4-4A3A-94A2-08A7B76703A7,37,b196557069,795699984,OCoLC,z,d,ODN0000786952,z
2E33ECD7-AF80-44A4-9408-24B9F246319E,37,b196557082,795699985,OCoLC,z,d,ODN0000784808,z
4BE1B18E-CEB6-4EAE-BAC9-78B1F782DCFD,37,b196557094,795699993,OCoLC,z,d,ODN0000786621,z
8F102DB1-6B17-456B-A86E-0BC111BAD83C,37,b196557100,795699997,OCoLC,z,d,ODN0000784829,z
D42445D0-B8A5-4350-964B-F8AD8AA978D4,37,b196557112,795700002,OCoLC,z,d,ODN0000786970,z
22C80EA2-87C4-4BB7-B4F7-3464E52D969C,37,b196557124,795700008,OCoLC,z,d,ODN0000786646,z
DD3A7ACE-E552-4E0C-9A42-289D433EC544,37,b196557136,795702173,OCoLC,z,d,ODN0000786950,z
16555DBE-0A36-4171-A1E0-4E626FA9678A,37,b196557148,795702174,OCoLC,z,d,ODN0000784809,z
6A768B9F-6B34-4DBB-9A21-6200133153F8,37,b196557161,795702175,OCoLC,z,d,ODN0000786610,z
BF10EA0B-CE63-4637-889C-724A3B82354B,37,b196557173,795702184,OCoLC,z,d,ODN0000786963,z
679BB258-7824-46B2-B449-C6EF9319CBFF,37,b196557197,795702185,OCoLC,z,d,ODN0000785098,z
40A2861D-4F1B-4C3F-9F4A-F5FE6632E10F,37,b196557203,795702186,OCoLC,z,d,ODN0000785102,z
333DA519-4648-45DF-8774-56387D7D72B8,37,b196557215,795702187,OCoLC,z,d,ODN0000786967,z
2864524F-C443-43FF-BCA8-27B0FD3DF430,37,b196557227,795702190,OCoLC,z,d,ODN0000784841,z
426F5CA1-569B-4879-99D3-C8F36AF0DB3C,37,b196557239,795702191,OCoLC,z,d,ODN0000797223,z
525F4504-E558-43E3-AB1F-CAE8BD71254B,37,b196557240,795702192,OCoLC,z,d,ODN0000785122,z
45E2E329-FBEA-499E-8128-AE785D409B55,37,b196557252,795702632,OCoLC,z,d,ODN0000785068,z
A08794E1-5718-4B37-BEC1-AF6A9DFB1646,37,b196557264,795702653,OCoLC,z,d,ODN0000786947,z
115BD18C-DC38-4F21-925F-EB0875E56462,37,b196557288,795702663,OCoLC,z,d,ODN0000785079,z
F6C6816B-D1E7-47AE-8300-9088D374AD8F,37,b19655729x,795702665,OCoLC,z,d,ODN0000786960,z
DE337DAE-5738-4D27-BF02-F1E035ACC9EC,37,b196557756,795574250,OCoLC,z,d,ODN0000786894,z
D9A6D76C-D2A8-458A-9B14-4E021A8C058D,37,b196557768,795574679,OCoLC,z,d,ODN0000784716,z
176DA0A0-93B8-4220-8B3A-7EF935DBBEE1,37,b19655777x,795574698,OCoLC,z,d,ODN0000784717,z
7156AEE6-AA1D-4D8F-B936-C28B942B1768,37,b196557781,795575100,OCoLC,z,d,ODN0000786893,z
6DF1755B-925E-434E-8970-05B904F0D1A6,37,b196557793,795576028,OCoLC,z,d,ODN0000786464,z
95F2BCA5-09CC-48A1-812A-D70657508D7E,37,b19655780x,795577165,OCoLC,z,d,ODN0000786552,z
DF9A856B-F980-41A2-AF1A-C0E4148C723B,37,b196557811,795577404,OCoLC,z,d,ODN0000784580,z
B4EA4224-6525-46A7-8C37-93651E0A736D,37,b196557823,795577519,OCoLC,z,d,ODN0000797161,z
F1F03340-E1A6-4427-B1ED-1B3D21036DFF,37,b196557835,795579830,OCoLC,z,d,ODN0000797197,z
522F02A6-696A-46FB-B8DC-8EEB6FBECA38,37,b196557859,795580055,OCoLC,z,d,ODN0000785027,z
D3C4E1C0-5346-4AA1-B6B7-EB93E677556C,37,b196557860,795580195,OCoLC,z,d,ODN0000784721,z
86FC5941-D379-4C4D-8B45-85102FB86D41,37,b196557872,795580327,OCoLC,z,d,ODN0000786898,z
12B99FB2-5A7E-4A86-B772-00DB28010DCB,37,b196557884,795581376,OCoLC,z,d,ODN0000784720,z
DA723A0D-F6BC-4802-A163-617219A6D0E0,37,b196557902,795581800,OCoLC,z,d,ODN0000786301,z
07B0B4AE-865E-4F38-89FE-92783451D90D,37,b196557926,795581838,OCoLC,z,d,ODN0000797217,z
6B22CDA0-848B-4137-9E71-1ED184DAFE8A,37,b196557938,795581940,OCoLC,z,d,ODN0000786903,z
3149A86F-A707-4550-B590-B6B48860ECAF,37,b19655794x,795582908,OCoLC,z,d,ODN0000786900,z
CF50D474-8067-4DCD-B94F-AF8973F873A4,37,b196557975,795583103,OCoLC,z,d,ODN0000786781,z
639F1FC3-D090-42C6-A0EE-3773D8B1FC13,37,b196557987,795583234,OCoLC,z,d,ODN0000784590,z
1755B617-C7EE-4D30-A0B8-8ABBBE5BD389,37,b196557999,795583503,OCoLC,z,d,ODN0000786904,z
DA93F80B-B5A8-44E0-83EA-7DF369A83335,37,b196558013,795699983,OCoLC,z,d,ODN0000786943,z
B48F93C9-3DA7-4347-9780-FAF20114CC3E,37,b196558025,795699988,OCoLC,z,d,ODN0000786956,z
5CFA9ADF-B677-4BFA-9E31-6B9BF9C36D8A,37,b196558049,795699990,OCoLC,z,d,ODN0000786616,z
95A5E2E4-4453-4582-B11B-22BA2B177FA3,37,b196558062,795699992,OCoLC,z,d,ODN0000786962,z
BF843FD7-197F-4550-A8E4-67569EA15520,37,b196558086,795699995,OCoLC,z,d,ODN0000786625,z
B53AA714-B921-429C-B8E9-1AC67CA04D93,37,b196558098,795699998,OCoLC,z,d,ODN0000784834,z
F5DB3858-1DE8-43F1-85D7-CE80BBCAA777,37,b196558104,795700007,OCoLC,z,d,ODN0000786641,z
88AFBDDD-54E9-44CE-A36B-032D3314B3E7,37,b196558116,795700013,OCoLC,z,d,ODN0000784852,z
6489F321-8C96-4AC9-B290-222D5FCFD64F,37,b19655813x,795702176,OCoLC,z,d,ODN0000786958,z
FD2BBA8D-D9D9-4562-A276-CA730BECDB3E,37,b196558153,795702188,OCoLC,z,d,ODN0000785110,z
CE0B0B03-6711-4A6D-B470-AE023AC12E04,37,b196558165,795702193,OCoLC,z,d,ODN0000786973,z
2FC4DD67-5C7D-4400-891D-01FC8053E372,37,b196558177,795702195,OCoLC,z,d,ODN0000785127,z
4E81A571-5B19-4985-A10C-18328264ABA5,37,b196558190,795702657,OCoLC,z,d,ODN0000786608,z
095BAB35-5EA4-4348-81A9-E494443FE412,37,b196558207,795702662,OCoLC,z,d,ODN0000786959,z
42FEAA65-7442-4B4B-BEAA-05F5ECD00627,37,b196558220,795702673,OCoLC,z,d,ODN0000785119,z
ECD2D441-295C-46A9-B9E1-C6B781B54257,37,b196558232,795702678,OCoLC,z,d,ODN0000786975,z
2EDB9813-7670-47B6-ABEB-E26A34B10A94,37,b196558256,795702687,OCoLC,z,d,ODN0000786647,z
9BB2A235-41AF-439E-A42F-FA4D037360DB,37,b196701004,741959960,OCoLC,n,d,ODN0000348597,n
07C60D01-6248-4BBE-8945-19122E033F17,37,b196711459,779409438,OCoLC,z,d,ODN0000644965,z
8D580190-5357-4E50-82C2-9396CD0B5946,37,b19671476x,797190857,OCoLC,z,d,ODN0000841742,z
F5692F3F-FF80-4939-B5C4-CA06224498AA,37,b196768883,758671218,OCoLC,n,d,ODN0000347502,n
A74F6301-2790-422E-BC0A-674F13820C9E,37,b196954708,808126130,OCoLC,z,d,ODN0000919594,z
D70C57D9-A2C8-46A0-86F1-BEA5F692563A,37,b197045431,808127030,OCoLC,z,d,ODN0000988881,z
1B12C276-31CC-41EC-81A6-7068EE0F71FA,37,b197155972,760896934,OCoLC,n,d,ODN0000509301,n
0ED21379-6D6E-41E7-A752-42974C256F97,37,b197338240,814061944,OCoLC,n,d,ODN0001041159,n
363FF936-7AD9-4D49-B582-A3E6F14C1B0A,37,b197344999,817126484,OCoLC,z,d,ODN0000644957,z
8CA75774-C851-47B8-BC5A-6C4D43BF0DFE,37,b19773683x,828409232,OCoLC,z,d,ODN0000848713,z
6355449D-2E66-4F17-B381-97E937E771B9,37,b197743754,828417749,OCoLC,z,d,ODN0001027888,z
3902C051-3A6E-4F83-AD01-02D7BA687327,37,b19788961x,825077311,OCoLC,n,d,ODN0001143028,n
1492E62A-C474-406E-A0D5-45A08BEB1145,37,b197980168,724116362,OCoLC,n,d,ODN0000504920,n
44FD2326-63E0-4332-A89E-4FD9FFD785CC,37,b197981318,824752340,OCoLC,n,d,ODN0001211239,n
95738041-BB59-4D99-8457-700BB1534E89,37,b197981331,824761229,OCoLC,n,d,ODN0001211262,n
C2379BA3-4F03-44FC-9C15-D6D3DB1858B2,37,b197981343,824761246,OCoLC,n,d,ODN0001211297,n
C7DB2D99-1A77-4221-81B8-1FEE90FE6046,37,b197981355,824761329,OCoLC,n,d,ODN0001211285,n
2DE16270-BC0B-4B1B-AB40-82F48EDA5567,37,b197981367,824761336,OCoLC,n,d,ODN0001211256,n
E70D10A4-C661-4414-9378-33A47D7DEA9E,37,b197981379,824761346,OCoLC,n,d,ODN0001211288,n
D18A5CB8-3186-4CD3-A694-30889A52423F,37,b197981380,824761371,OCoLC,n,d,ODN0001211309,n
339ECFF7-671B-46A2-A308-7968D303CF12,37,b19798146x,827336125,OCoLC,n,d,ODN0001211870,n
3E83CF92-36E5-4A28-A2FB-2B793E5DCC1E,37,b198782986,451276596,OCoLC,n,d,ODN0000249810,n
BB322839-9E16-4DC9-BAB2-DD2A037E4D94,37,b198916759,433134293,OCoLC,z,d,ODN0000249255,z
FA6B7CB4-F794-4407-9C5C-64E1C723E16C,37,b198949650,851565843,OCoLC,z,d,ODN0001283380,z
E80432B1-4EC2-4CDA-9BE8-B86B996610A6,37,b20782678x,851970526,OCoLC,z,d,ODN0001273211,z
5A9102E5-AC11-4891-B712-8A1A007913A3,37,b198998818,854851955,OCoLC,z,d,ODN0001329281,z
4A883561-495D-456D-80D5-E81BA528A9F1,37,b19942651x,852416240,OCoLC,n,d,ODN0001344961,n
25AC2B55-3384-4AC6-AF0B-ABCB05CC566D,37,b199426533,852417206,OCoLC,n,d,ODN0001344927,n
37125760-51EA-47F7-B8A7-3731A4ECE104,37,b199535929,856525072,OCoLC,z,d,ODN0001223280,z
921FB230-5CAD-4DCB-9116-98C781F568CB,37,b207828684,863717263,OCoLC,z,d,ODN0001343192,z
99D9463A-2645-419E-B8F7-994FA51A7AC5,37,b199569332,368139888,OCoLC,n,d,ODN0000161655,n
12581D2A-545A-402F-91E5-7C96DE9C0613,37,b199569393,455486737,OCoLC,n,d,ODN0000205359,n
5B7F3004-76C9-4EB6-81DC-F10152FCE31D,37,b199569551,551073297,OCoLC,n,d,ODN0000249801,n
D512C2DA-FA1B-4ADC-843A-E5B2949E5BD1,37,b199569587,613211624,OCoLC,n,d,ODN0000209500,n
1555F592-EA07-4A66-8E8E-5830AB522D68,37,b199569617,650335995,OCoLC,n,d,ODN0000224873,n
1C5C2F13-4413-426B-9A14-EE9776E3483A,37,b199569873,748282818,OCoLC,n,d,ODN0000213098,n
57BB269D-E654-492C-B1DC-94CE0D5DA3AC,37,b199569885,748365749,OCoLC,n,d,ODN0000347549,n
EC89BC93-105C-4F5B-8757-22674E6E0B3F,37,b199569897,748555206,OCoLC,n,d,ODN0000240918,n
070D9320-858A-4DA9-AACD-4B47AC1B8093,37,b199569939,761323651,OCoLC,n,d,ODN0000637974,n
D2F8C29E-FBB3-47D8-A793-C84BFA028995,37,b209083724,466108826,OCoLC,z,d,ODN0000268267,z
86975FF5-CD3C-4693-9AF8-14D6550F4A31,37,b199624379,852964152,OCoLC,n,d,ODN0001350433,n
56FC0D9B-F4B2-4039-B097-A69B0FC791AD,37,b199724404,858879380,OCoLC,z,d,ODN0001223380,z
88687ACF-0F5B-4201-A2EE-8F3C7209803C,37,b199734501,459772610,OCoLC,n,d,ODN0000209531,n
703F53B6-7C7F-42FF-881B-959954301B0C,37,b199734537,794672631,OCoLC,n,d,ODN0000588548,n
69C94713-9747-4DCD-96C1-978C5B6279DF,37,b199814521,857570601,OCoLC,n,d,ODN0001372709,n
F850350C-8A41-4A6E-8C81-2ADEA455520E,37,b199814971,852416443,OCoLC,n,d,ODN0001344938,n
0913AEB3-9F8F-4006-9543-EE65EC7AD239,37,b199815057,852964109,OCoLC,n,d,ODN0001350451,n
3C9FF274-00FE-49F2-B47F-7F5D6733B6A1,37,b199815343,855045354,OCoLC,n,d,ODN0001383358,n
5CBD347A-87FF-4C1E-9E4A-D0039F7DE053,37,b199815677,857544220,OCoLC,n,d,ODN0001383355,n
6DA7BD26-E9D8-4C1F-8BFB-0AE31AF38518,37,b199816086,857851341,OCoLC,n,d,ODN0001386140,n
6CEC71C4-04EB-4773-B84C-E7F8B898AC65,37,b199816232,858448073,OCoLC,n,d,ODN0001407719,n
FFABA012-E1FF-40E9-866A-13A0923029D1,37,b199817340,773581452,OCoLC,z,d,ODN0000598298,z
D58A40B9-68B1-4FE3-ACEF-ACF5045076BA,37,b199850549,858282453,OCoLC,n,d,ODN0001407717,n
4273EA28-26EB-4474-867A-BD3659969C23,37,b199850550,858283616,OCoLC,n,d,ODN0001407622,n
E805B449-8DBD-4684-A8C7-A41F91C3F42C,37,b199852698,858875415,OCoLC,z,d,ODN0001223345,z
2A81863B-41E6-4B3D-B1F5-4F87107E44C0,37,b199894048,703871255,OCoLC,n,d,ODN0000504621,n
D6EE2392-6578-4D1B-936D-5935D4359670,37,b199894267,754851714,OCoLC,n,d,ODN0000481910,n
5379E464-D334-450F-A477-64760270020C,37,b19995222x,858282754,OCoLC,n,d,ODN0001407245,n
40AD7121-8E30-4A1C-AE13-5D3B7BFA777C,37,b199952231,858282827,OCoLC,n,d,ODN0001407562,n
0BF9E0B4-2784-4F85-BB86-75F2774DB515,37,b199952243,858810684,OCoLC,n,d,ODN0001402438,n
87F923C7-C20A-4D94-B55F-C96884D42F98,37,b199952371,858283626,OCoLC,n,d,ODN0001407619,n
E5262A6A-20D6-4D32-819A-08B0E30F83BC,37,b200006861,609588844,OCoLC,z,d,ODN0000291487,z
8106F70C-236D-484C-A6D3-066305137CCA,37,b207825154,680620977,OCoLC,z,d,ODN0000463290,z
383F955C-9015-4D27-9C7B-2CF11565E01F,37,b200086583,857573435,OCoLC,z,d,ODN0001242796,z
525F1FF1-249A-43B4-920A-1540BD5F5FCC,37,b200089390,819752608,OCoLC,z,d,ODN0000993675,z
9FFAA7E4-9647-4BFD-B650-D81F9A0148F2,37,b200095882,711861573,OCoLC,n,d,ODN0000504624,n
78F7FA77-F8BE-49BA-8B8E-53968759DABD,37,b200095912,778903115,OCoLC,n,d,ODN0000224872,n
7B3C37C1-B51D-435C-B2B6-5F8977026CEE,37,b200095948,710823011,OCoLC,n,d,ODN0000504645,n
3DF340F0-B1D7-444C-9E4B-2322BDD66360,37,b200150868,858915218,OCoLC,n,d,ODN0001350409,n
FBF9CB8C-06EA-4B19-811B-A3ABF71AE4F6,37,b200151861,859531972,OCoLC,z,n,ODN0001290191,z
791A0D9C-B9CC-4469-A253-B9815F58D31E,37,b207825300,704517203,OCoLC,z,d,ODN0000479035,z
FBA1EA8D-DC92-4E8B-9DE2-5C2C7CADC2B4,37,b200417319,97392604,OCoLC,z,d,ODN0000122188,z
9A1F1154-88FA-4F6D-AA8D-B76794D44EA6,37,b200417472,432689876,OCoLC,z,d,ODN0000250277,z
A145494E-2CB5-460F-923C-137EF626647E,37,b207825609,768433189,OCoLC,z,d,ODN0000556550,z
FF0FE668-9E7E-4DB3-B603-DA6384A87BBE,37,b200555522,230936993,OCoLC,n,d,ODN0000151389,n
ED816F8E-C457-4F9F-B11E-96616EAC1D77,37,b200555698,230937689,OCoLC,n,d,ODN0000151388,n
4D56CC49-8FCF-407B-9508-FAA1FBF545B9,37,b200595593,841481365,OCoLC,z,d,ODN0001234630,z
A0F71B1D-841F-439E-B22C-FFF976DBD0ED,37,b207826110,831120925,OCoLC,z,d,ODN0001269398,z
2E8303A8-A488-4F37-A8AD-8E52743D99F0,37,b200606864,864681464,OCoLC,n,d,ODN0001486553,n
AC3A4268-D66A-422C-85B7-FB101D0544FA,37,b200610776,869542344,OCoLC,n,d,ODN0001537596,n
56A17AED-1A9A-4C84-8F43-BD7AE9F2E9A4,37,b200612992,844352227,OCoLC,n,d,ODN0001554191,n
635E18CA-67EB-4014-A1A0-74E6663716E1,37,b200613029,843767511,OCoLC,n,d,ODN0001554204,n
5F241E6D-8BDD-4A38-89FB-CD3900301617,37,b210055509,858976085,OCoLC,z,d,ODN0001357724,z
B25E1B9F-F88A-4CF1-9848-1D398E093839,37,b210055510,858976124,OCoLC,z,d,ODN0001357691,z
17943D06-B2E9-4DAF-A20D-32203A128314,37,b200832049,871319640,OCoLC,z,d,ODN0001329189,z
A26247BB-0F3B-4527-9F51-6F2E57F18AEC,37,b200834381,851448490,OCoLC,z,d,ODN0001085197,z
8CF632ED-9B66-4B14-8BB8-4E6CECFEE128,37,b200842420,809669742,OCoLC,z,d,ODN0001004476,z
843D6071-B7D3-4A5E-A9FC-82C692264BBF,37,b207825233,688506454,OCoLC,z,d,ODN0000312709,z
A426BF7F-06CE-4201-8DE8-99E4DB9B2D26,37,b207826122,836407154,OCoLC,z,d,ODN0001267060,z
C0306211-92F2-4C95-9D18-CC3D23697C0C,37,b207826080,828794115,OCoLC,z,d,ODN0001267888,z
5CF61E02-CC29-4FCC-AAEE-B49EB651D986,37,b207826778,851970523,OCoLC,z,d,ODN0001272507,z
217A8D3C-045B-4F50-8F05-246BFB14ECA2,37,b207826079,827212264,OCoLC,z,d,ODN0001270732,z
66267732-CE2D-4765-86EE-0401B883D892,37,b201370931,461032480,OCoLC,n,d,ODN0000265521,n
75ADE9FC-98F8-4BB9-A4A7-779FEFDC9D58,37,b201370967,489128996,OCoLC,n,d,ODN0000265629,n
BA798878-4258-4494-927E-71E77B670645,37,b201554860,872367844,OCoLC,z,d,ODN0001327388,z
C33FEFF9-F752-4EBF-BA16-C85846FC8AFA,37,b207828726,866439420,OCoLC,z,d,ODN0001554000,z
E0B3E07F-662D-4B58-9FCA-FF93942AFB0E,37,b202223474,859342079,OCoLC,z,d,ODN0001714155,z
C606886B-79E7-4048-ABF2-AC5F921B0C3C,37,b202227212,876739091,OCoLC,z,d,ODN0001705567,z
C7AC7FA7-11BE-4A04-89A2-B1E032E716AE,37,b202229518,878541361,OCoLC,z,d,ODN0001705950,z
9437570C-43C0-4713-9D52-B14DCBEFA582,37,b202229853,858638546,OCoLC,z,d,ODN0001712735,z
C540FC07-07E2-4B2E-A86D-405CAD16B3C9,37,b202229919,w639048502,OCoLC,z,d,ODN0001714132,z
6404C58D-EA2D-4E85-BD18-53DAD472BD48,37,b202230004,872549567,OCoLC,z,d,ODN0001581662,z
8B111DBF-2299-44DC-8262-744EF5257786,37,b202233091,880672575,OCoLC,z,d,ODN0001752155,z
410884E5-1A01-4445-923B-8B24C3BA4DA8,37,b202233376,798565007,OCoLC,z,d,ODN0000773239,z
B9E78F5F-C340-405A-8AA1-FC0E7003E5EC,37,b202234113,878541057,OCoLC,z,d,ODN0001705503,z
BCDE7767-F013-48FB-BE53-45FE80643566,37,b20223518x,858469509,OCoLC,z,d,ODN0001714194,z
B4BD26E6-97BB-4118-A8A8-53FAA6F1DBD7,37,b202236110,878541408,OCoLC,z,d,ODN0001706014,z
93D69E6C-09EE-4507-B58C-53F65A23BE8B,37,b202236869,858469189,OCoLC,z,d,ODN0001737231,z
478105F8-7148-41C4-8DB4-CCE2593EE8F8,37,b202237564,878541346,OCoLC,z,d,ODN0001705930,z
